entry_time,exit_time,symbol,strategy,regime,conf,return_pct
2024-04-08 08:30:00,2024-04-08 14:30:00,EGLDUSDT,swing_long,Bull,0.1427,1.6220
2024-04-08 09:00:00,2024-04-09 04:00:00,ARKMUSDT,swing_long,Bull,0.2694,2.6390
2024-04-11 09:15:00,2024-04-14 05:00:00,PEOPLEUSDT,swing,Bull,0.4974,36.6034
2024-04-11 19:00:00,2024-04-14 18:45:00,HIGHUSDT,swing,Bull,0.0199,26.9535
2024-04-13 08:45:00,2024-04-19 15:45:00,HIGHUSDT,ripshort,Bear,0.0000,3.5636
2024-04-14 09:00:00,2024-04-19 10:45:00,MASKUSDT,ripshort,Bear,0.0000,-2.8428
2024-04-15 00:00:00,2024-04-16 07:45:00,MINAUSDT,swing,Bear,0.4971,2.4986
2024-04-15 00:00:00,2024-04-17 18:00:00,ARKMUSDT,swing,Bear,0.0199,2.4264
2024-04-15 00:00:00,2024-04-17 23:15:00,EGLDUSDT,swing,Bear,0.3974,3.9957
2024-04-15 00:00:00,2024-04-17 23:30:00,BLURUSDT,swing,Bear,0.0199,9.9455
2024-04-15 00:00:00,2024-04-17 23:45:00,KNCUSDT,swing,Bear,0.2400,3.4696
2024-04-15 00:15:00,2024-04-18 00:00:00,TWTUSDT,swing,Bear,0.0199,7.4961
2024-04-15 07:15:00,2024-04-17 18:00:00,HIGHUSDT,swing,Bear,0.0199,2.4080
2024-04-15 07:45:00,2024-04-16 06:45:00,YGGUSDT,swing,Bear,0.3927,2.4047
2024-04-15 07:45:00,2024-04-17 18:30:00,PEOPLEUSDT,swing,Bear,0.4972,2.4996
2024-04-15 11:45:00,2024-04-19 11:00:00,TWTUSDT,ripshort,Bear,0.0000,-5.0927
2024-04-16 08:30:00,2024-04-19 08:15:00,YGGUSDT,swing,Bear,0.2910,4.8642
2024-04-18 05:00:00,2024-04-19 12:30:00,PEOPLEUSDT,ripshort,Bear,0.0000,-6.4115
2024-04-18 18:00:00,2024-04-19 11:00:00,KNCUSDT,ripshort,Bear,0.0000,-6.6164
2024-04-19 16:15:00,2024-04-19 17:15:00,EGLDUSDT,grid,Bull,0.2505,1.3552
2024-04-19 20:15:00,2024-04-19 21:15:00,EGLDUSDT,grid,Bull,0.2594,1.1890
2024-04-19 20:15:00,2024-04-19 21:15:00,THETAUSDT,grid,Bull,0.2594,1.4553
2024-04-19 20:15:00,2024-04-19 22:15:00,KAVAUSDT,grid,Bull,0.1773,-1.0293
2024-04-19 20:30:00,2024-04-19 21:30:00,XTZUSDT,grid,Bull,0.2594,1.2072
2024-04-19 20:30:00,2024-04-19 22:30:00,FLOWUSDT,grid,Bull,0.0102,-1.2849
2024-04-19 22:15:00,2024-04-19 23:15:00,THETAUSDT,grid,Bull,0.2568,1.5554
2024-04-19 22:15:00,2024-04-19 23:15:00,EGLDUSDT,grid,Bull,0.2568,1.2106
2024-04-20 05:45:00,2024-04-22 15:00:00,MASKUSDT,swing_long,Bull,0.1921,2.3917
2024-04-20 10:45:00,2024-04-22 21:15:00,SSVUSDT,diplong,Bull,0.1979,16.7721
2024-04-20 16:30:00,2024-04-23 04:15:00,THETAUSDT,swing_long,Bull,0.2109,8.7972
2024-04-20 16:45:00,2024-04-23 04:15:00,YGGUSDT,swing_long,Bull,0.1647,0.5852
2024-04-20 17:30:00,2024-04-23 05:15:00,EGLDUSDT,swing_long,Bull,0.1427,-1.3898
2024-04-20 17:45:00,2024-04-23 05:30:00,XTZUSDT,swing_long,Bull,0.1647,-1.8825
2024-04-20 17:45:00,2024-04-23 05:30:00,PEOPLEUSDT,swing_long,Bull,0.0451,-0.9270
2024-04-20 18:15:00,2024-04-23 06:00:00,CELOUSDT,swing_long,Bull,0.2108,1.2748
2024-04-21 17:45:00,2024-04-23 03:45:00,NEOUSDT,diplong,Bull,0.2693,2.7672
2024-04-21 18:00:00,2024-04-23 03:45:00,DASHUSDT,diplong,Bull,0.1633,2.5171
2024-04-22 04:15:00,2024-04-23 06:45:00,ZECUSDT,swing_long,Bull,0.1772,2.6629
2024-04-23 02:30:00,2024-04-23 04:30:00,ALICEUSDT,grid,Bull,0.0104,-0.7100
2024-04-27 18:30:00,2024-04-30 18:30:00,IDUSDT,swing,Bear,0.2257,10.9145
2024-04-27 19:15:00,2024-04-30 18:30:00,PEOPLEUSDT,swing,Bear,0.4919,14.4565
2024-04-27 21:15:00,2024-04-30 20:30:00,FLOWUSDT,swing,Bear,0.4973,7.6395
2024-04-28 03:45:00,2024-05-01 03:45:00,KNCUSDT,swing,Bear,0.2401,8.1577
2024-04-28 08:45:00,2024-05-01 08:15:00,EGLDUSDT,swing,Ranging,0.3975,15.2198
2024-04-28 09:45:00,2024-05-01 09:15:00,YGGUSDT,swing,Ranging,0.3929,18.6463
2024-04-28 16:45:00,2024-05-01 16:15:00,SSVUSDT,swing,Ranging,0.4974,25.1696
2024-04-28 19:30:00,2024-05-01 19:15:00,THETAUSDT,swing,Ranging,0.4974,13.1809
2024-04-29 23:45:00,2024-05-01 18:45:00,ARKMUSDT,swing,Bear,0.0199,2.6242
2024-04-30 03:15:00,2024-05-06 01:00:00,SSVUSDT,ripshort,Ranging,0.0000,-2.5169
2024-05-01 03:15:00,2024-05-03 13:00:00,TWTUSDT,ripshort,Bear,0.0000,-6.2225
2024-05-01 14:15:00,2024-05-03 13:30:00,ALICEUSDT,ripshort,Bear,0.0000,-8.7024
2024-05-01 19:15:00,2024-05-03 13:00:00,MINAUSDT,ripshort,Bear,0.0000,-3.1255
2024-05-02 00:15:00,2024-05-03 14:00:00,THETAUSDT,ripshort,Bear,0.0000,-3.9974
2024-05-02 01:45:00,2024-05-03 14:00:00,WOOUSDT,ripshort,Bear,0.0000,-8.2097
2024-05-02 12:30:00,2024-05-02 15:30:00,WAVESUSDT,swing,Bear,0.3183,-6.6750
2024-05-02 15:30:00,2024-05-05 03:15:00,YGGUSDT,swing_long,Bear,0.1648,3.2727
2024-05-02 22:15:00,2024-05-05 09:45:00,ZECUSDT,swing_long,Bear,0.1775,-0.6754
2024-05-02 22:30:00,2024-05-05 10:15:00,TRBUSDT,swing_long,Bear,0.1528,-6.9991
2024-05-03 01:15:00,2024-05-05 12:00:00,WAVESUSDT,diplong,Bear,0.1684,1.1910
2024-05-03 01:15:00,2024-05-05 12:00:00,CELOUSDT,diplong,Bear,0.1049,1.8596
2024-05-03 01:45:00,2024-05-05 13:30:00,PEOPLEUSDT,swing_long,Bear,0.0451,5.1902
2024-05-03 01:45:00,2024-05-05 13:30:00,XTZUSDT,swing_long,Bear,0.1647,0.5245
2024-05-03 05:30:00,2024-05-05 15:45:00,ZECUSDT,diplong,Bear,0.1009,2.4709
2024-05-03 07:15:00,2024-05-05 17:30:00,DASHUSDT,diplong,Bear,0.1633,0.9256
2024-05-03 08:30:00,2024-05-05 19:30:00,PEOPLEUSDT,diplong,Bear,0.1800,10.9652
2024-05-03 10:15:00,2024-05-03 14:00:00,XTZUSDT,ripshort,Bull,0.0000,-3.4825
2024-05-03 10:15:00,2024-05-03 20:15:00,CELOUSDT,ripshort,Bull,0.0000,-5.4277
2024-05-03 13:45:00,2024-05-06 01:15:00,SSVUSDT,swing_long,Bull,0.1928,5.2309
2024-05-03 16:45:00,2024-05-06 04:30:00,NEOUSDT,swing_long,Bull,0.2240,0.1554
2024-05-03 17:15:00,2024-05-06 04:30:00,IDUSDT,swing_long,Bull,0.1115,4.6970
2024-05-04 03:15:00,2024-05-05 18:00:00,EGLDUSDT,diplong,Bull,0.1480,1.9699
2024-05-04 03:30:00,2024-05-06 10:30:00,MASKUSDT,diplong,Bull,0.1064,1.8000
2024-05-04 05:15:00,2024-05-06 10:30:00,TRBUSDT,diplong,Bull,0.1687,30.9768
2024-05-05 06:00:00,2024-05-06 08:30:00,KNCUSDT,ripshort,Bull,0.0000,-4.6577
2024-05-05 09:15:00,2024-05-05 17:15:00,BLURUSDT,ripshort,Bull,0.0000,-6.3574
2024-05-05 10:30:00,2024-05-05 15:30:00,ALICEUSDT,ripshort,Bull,0.0000,-3.8752
2024-05-05 13:30:00,2024-05-06 10:30:00,CELOUSDT,diplong,Bull,0.1048,2.1284
2024-05-05 13:30:00,2024-05-06 10:30:00,WAVESUSDT,diplong,Bull,0.1682,2.2194
2024-05-05 21:00:00,2024-05-06 10:30:00,ZECUSDT,diplong,Bull,0.1008,1.7562
2024-05-06 23:15:00,2024-05-13 15:00:00,WAVESUSDT,ripshort,Bull,0.0000,4.0346
2024-05-06 23:45:00,2024-05-13 15:15:00,MASKUSDT,ripshort,Bull,0.0000,3.8719
2024-05-07 00:15:00,2024-05-13 15:45:00,KNCUSDT,ripshort,Bull,0.0000,4.6296
2024-05-07 08:00:00,2024-05-13 23:15:00,WOOUSDT,ripshort,Bull,0.0000,9.0732
2024-05-11 00:45:00,2024-05-15 15:15:00,DASHUSDT,ripshort,Bear,0.0000,1.4742
2024-05-13 06:15:00,2024-05-15 16:45:00,HIGHUSDT,diplong,Ranging,0.1959,-0.9823
2024-05-13 11:15:00,2024-05-16 17:00:00,XTZUSDT,ripshort,Bull,0.0000,-2.6687
2024-05-13 14:45:00,2024-05-17 03:30:00,SSVUSDT,ripshort,Bull,0.0000,-5.0503
2024-05-13 16:00:00,2024-05-15 16:15:00,KAVAUSDT,ripshort,Bull,0.0000,-2.5207
2024-05-13 16:15:00,2024-05-15 16:00:00,BLURUSDT,ripshort,Bull,0.0000,1.5341
2024-05-13 17:15:00,2024-05-15 17:15:00,KNCUSDT,ripshort,Bull,0.0000,-2.4089
2024-05-13 18:15:00,2024-05-17 12:45:00,CAKEUSDT,ripshort,Bull,0.0000,-2.9065
2024-05-14 00:15:00,2024-05-15 14:45:00,PEOPLEUSDT,swing_long,Bull,0.0451,50.6606
2024-05-14 17:30:00,2024-05-15 15:30:00,PEOPLEUSDT,diplong,Bear,0.1799,38.3003
2024-05-15 04:15:00,2024-05-15 14:00:00,MINAUSDT,ripshort,Ranging,0.0000,-6.4199
2024-05-15 17:45:00,2024-05-18 05:15:00,KAVAUSDT,swing_long,Bull,0.2033,3.7358
2024-05-15 18:30:00,2024-05-18 06:00:00,CELOUSDT,swing_long,Bull,0.2111,9.1842
2024-05-15 19:30:00,2024-05-18 07:15:00,SSVUSDT,swing_long,Bull,0.1928,15.2113
2024-05-15 19:30:00,2024-05-18 07:30:00,ARKMUSDT,swing_long,Bull,0.2693,0.1161
2024-05-15 20:45:00,2024-05-18 08:15:00,EGLDUSDT,swing_long,Bull,0.1427,0.6583
2024-05-16 02:15:00,2024-05-18 13:45:00,ZECUSDT,swing_long,Bull,0.1773,-1.2270
2024-05-16 03:15:00,2024-05-18 12:45:00,DASHUSDT,swing_long,Bull,0.2366,1.4667
2024-05-16 03:30:00,2024-05-18 15:15:00,WOOUSDT,swing_long,Bull,0.1710,4.4341
2024-05-16 11:30:00,2024-05-17 10:00:00,MASKUSDT,diplong,Bull,0.1065,1.5945
2024-05-16 11:30:00,2024-05-18 13:30:00,SSVUSDT,diplong,Bull,0.1977,14.3247
2024-05-16 13:45:00,2024-05-18 12:45:00,FLOWUSDT,diplong,Bull,0.2693,1.4400
2024-05-16 13:45:00,2024-05-18 12:45:00,ALICEUSDT,diplong,Bull,0.1642,2.1307
2024-05-16 13:45:00,2024-05-18 13:00:00,NEOUSDT,diplong,Bull,0.2692,1.9362
2024-05-16 13:45:00,2024-05-18 13:45:00,KNCUSDT,diplong,Bull,0.1243,1.7340
2024-05-16 13:45:00,2024-05-18 14:30:00,KAVAUSDT,diplong,Bull,0.1081,1.5322
2024-05-16 15:30:00,2024-05-17 01:00:00,THETAUSDT,diplong,Bull,0.1312,2.1996
2024-05-16 16:45:00,2024-05-18 16:30:00,TRBUSDT,ripshort,Bull,0.0000,-10.5102
2024-05-16 17:30:00,2024-05-17 15:00:00,TWTUSDT,ripshort,Bull,0.0000,-3.4934
2024-05-17 04:45:00,2024-05-17 15:30:00,NEOUSDT,ripshort,Bull,0.0000,-4.4159
2024-05-18 08:30:00,2024-05-20 20:15:00,SSVUSDT,swing_long,Bull,0.1928,6.2153
2024-05-18 09:15:00,2024-05-20 20:30:00,IDUSDT,swing_long,Bull,0.1118,0.6919
2024-05-18 11:30:00,2024-05-18 12:30:00,FLOWUSDT,grid,Bull,0.0104,-0.2889
2024-05-19 10:30:00,2024-05-21 21:15:00,SSVUSDT,diplong,Bull,0.1979,8.0043
2024-05-19 11:00:00,2024-05-20 19:15:00,BLURUSDT,ripshort,Bull,0.0000,-4.1874
2024-05-19 13:45:00,2024-05-21 23:15:00,TRBUSDT,diplong,Bull,0.1688,-4.8335
2024-05-19 19:45:00,2024-05-20 18:00:00,ALICEUSDT,ripshort,Bull,0.0000,-5.7911
2024-05-19 23:00:00,2024-05-20 19:30:00,FLOWUSDT,ripshort,Bull,0.0000,-6.1161
2024-05-20 01:15:00,2024-05-20 19:30:00,KNCUSDT,ripshort,Bull,0.0000,-6.3136
2024-05-20 03:30:00,2024-05-20 19:15:00,DASHUSDT,ripshort,Bull,0.0000,-3.8464
2024-05-20 03:30:00,2024-05-20 19:15:00,MINAUSDT,ripshort,Bull,0.0000,-7.3884
2024-05-20 03:30:00,2024-05-20 19:30:00,CAKEUSDT,ripshort,Bull,0.0000,-4.8059
2024-05-20 04:00:00,2024-05-20 19:15:00,XTZUSDT,ripshort,Bull,0.0000,-3.5558
2024-05-20 05:15:00,2024-05-22 04:15:00,WAVESUSDT,swing_long,Bull,0.1842,1.5108
2024-05-20 20:15:00,2024-05-20 20:15:00,EGLDUSDT,ripshort,Bull,0.0000,1.1267
2024-05-21 20:15:00,2024-05-22 01:45:00,IDUSDT,diplong,Bull,0.0130,2.2681
2024-05-29 22:15:00,2024-06-05 00:00:00,DASHUSDT,ripshort,Bear,0.0000,-1.0140
2024-05-29 23:45:00,2024-06-05 00:30:00,KAVAUSDT,ripshort,Bear,0.0000,-1.3038
2024-05-30 01:00:00,2024-06-05 00:30:00,FLOWUSDT,ripshort,Bear,0.0000,-0.1467
2024-05-30 03:00:00,2024-06-05 17:45:00,XTZUSDT,ripshort,Bear,0.0000,0.0495
2024-05-30 03:00:00,2024-06-05 19:00:00,CELOUSDT,ripshort,Bear,0.0000,3.0849
2024-05-30 12:00:00,2024-06-05 06:30:00,EGLDUSDT,ripshort,Ranging,0.0000,-0.3474
2024-05-30 12:00:00,2024-06-06 00:00:00,BLURUSDT,ripshort,Ranging,0.0000,-0.5821
2024-05-30 13:45:00,2024-06-03 15:00:00,KNCUSDT,ripshort,Ranging,0.0000,-5.1210
2024-06-01 10:00:00,2024-06-03 19:00:00,HIGHUSDT,diplong,Ranging,0.1922,2.6155
2024-06-02 10:45:00,2024-06-04 20:15:00,YGGUSDT,diplong,Ranging,0.1480,2.5500
2024-06-02 11:00:00,2024-06-04 19:30:00,PEOPLEUSDT,diplong,Ranging,0.1796,-6.4659
2024-06-02 15:15:00,2024-06-04 21:15:00,TWTUSDT,diplong,Ranging,0.0000,8.3784
2024-06-03 02:15:00,2024-06-05 09:30:00,CELOUSDT,swing_long,Ranging,0.2111,1.4397
2024-06-03 02:30:00,2024-06-05 04:30:00,EGLDUSDT,swing_long,Ranging,0.1427,0.7429
2024-06-03 02:30:00,2024-06-05 14:15:00,THETAUSDT,swing_long,Ranging,0.2109,3.3315
2024-06-03 02:45:00,2024-06-05 14:15:00,MASKUSDT,swing_long,Ranging,0.1989,3.6263
2024-06-03 03:00:00,2024-06-05 03:00:00,NEOUSDT,swing_long,Ranging,0.2246,1.2513
2024-06-03 15:30:00,2024-06-05 03:00:00,MASKUSDT,diplong,Bull,0.1065,1.4441
2024-06-04 01:15:00,2024-06-04 19:00:00,ZECUSDT,ripshort,Bull,0.0000,-6.4645
2024-06-04 16:45:00,2024-06-05 08:45:00,ARKMUSDT,swing_long,Bull,0.2694,2.6729
2024-06-04 19:15:00,2024-06-04 21:30:00,ZECUSDT,swing_long,Bull,0.1774,1.5782
2024-06-04 19:30:00,2024-06-04 22:30:00,PEOPLEUSDT,grid,Bull,0.0104,-1.0074
2024-06-05 13:00:00,2024-06-05 19:00:00,WOOUSDT,swing_long,Bull,0.1738,1.8766
2024-06-21 10:45:00,2024-06-24 10:15:00,KAVAUSDT,swing,Bear,0.4974,4.0463
2024-06-22 00:15:00,2024-06-24 21:15:00,ARKMUSDT,swing,Bear,0.0199,2.6687
2024-06-22 07:15:00,2024-06-24 22:00:00,NEOUSDT,swing,Bear,0.4974,2.4040
2024-06-22 15:15:00,2024-06-24 13:30:00,IDUSDT,swing,Ranging,0.2282,2.7426
2024-06-22 16:00:00,2024-06-24 13:30:00,MASKUSDT,swing,Ranging,0.3402,2.5302
2024-06-22 23:45:00,2024-06-25 03:30:00,DASHUSDT,swing,Ranging,0.4974,1.7287
2024-06-23 03:30:00,2024-06-24 12:15:00,EGLDUSDT,swing,Ranging,0.3975,2.5172
2024-06-23 05:30:00,2024-06-24 21:00:00,TWTUSDT,swing,Ranging,0.0199,2.1817
2024-06-23 13:00:00,2024-06-24 10:00:00,XTZUSDT,swing,Ranging,0.4974,1.4772
2024-06-23 13:45:00,2024-06-24 21:45:00,HIGHUSDT,swing,Ranging,0.0199,2.6634
2024-06-24 18:15:00,2024-06-25 03:30:00,MASKUSDT,swing,Bear,0.3402,-4.1777
2024-06-25 01:30:00,2024-06-25 15:30:00,ALICEUSDT,swing,Bear,0.2885,-5.8302
2024-06-25 01:45:00,2024-06-25 14:15:00,NEOUSDT,swing,Bear,0.4042,-3.7558
2024-06-25 13:00:00,2024-06-25 14:45:00,PEOPLEUSDT,swing,Bear,0.4042,-8.0707
2024-06-27 02:15:00,2024-07-01 09:00:00,EGLDUSDT,ripshort,Bear,0.0000,-3.1096
2024-06-27 11:00:00,2024-07-01 01:30:00,MINAUSDT,ripshort,Bear,0.0000,-5.5528
2024-06-27 11:00:00,2024-07-01 01:45:00,SUPERUSDT,ripshort,Bear,0.0000,-5.8665
2024-06-28 13:30:00,2024-07-01 00:15:00,MASKUSDT,diplong,Ranging,0.1065,-0.4544
2024-06-28 19:30:00,2024-07-01 06:30:00,FLOWUSDT,diplong,Bear,0.2694,-0.6287
2024-06-28 22:15:00,2024-07-01 00:30:00,PEOPLEUSDT,ripshort,Bear,0.0000,-8.6208
2024-06-29 02:00:00,2024-07-01 03:00:00,SSVUSDT,ripshort,Bear,0.0000,-7.8470
2024-06-29 02:15:00,2024-07-01 02:15:00,IDUSDT,ripshort,Bear,0.0000,-4.8472
2024-06-29 12:30:00,2024-07-01 15:00:00,WAVESUSDT,diplong,Ranging,0.1684,11.0040
2024-06-29 15:00:00,2024-07-01 02:15:00,PEOPLEUSDT,swing_long,Ranging,0.0451,2.6025
2024-06-29 19:15:00,2024-07-01 08:30:00,PEOPLEUSDT,diplong,Ranging,0.1800,2.6634
2024-06-29 20:45:00,2024-07-01 07:00:00,ZECUSDT,ripshort,Ranging,0.0000,-3.8889
2024-06-30 07:30:00,2024-07-01 14:00:00,MINAUSDT,swing_long,Ranging,0.1903,1.9409
2024-06-30 07:30:00,2024-07-01 14:00:00,YGGUSDT,swing_long,Ranging,0.1648,2.3776
2024-06-30 07:45:00,2024-07-01 05:15:00,NEOUSDT,swing_long,Ranging,0.2246,1.2198
2024-06-30 07:45:00,2024-07-01 11:15:00,WOOUSDT,swing_long,Ranging,0.1738,1.9018
2024-06-30 07:45:00,2024-07-01 15:15:00,THETAUSDT,swing_long,Ranging,0.2109,1.7144
2024-06-30 09:45:00,2024-07-01 01:00:00,HIGHUSDT,ripshort,Ranging,0.0000,-3.6561
2024-06-30 15:15:00,2024-07-01 00:45:00,TWTUSDT,diplong,Ranging,0.0000,1.6407
2024-06-30 15:15:00,2024-07-01 11:45:00,IDUSDT,swing_long,Ranging,0.1118,1.7573
2024-06-30 22:15:00,2024-07-01 07:15:00,ZECUSDT,diplong,Bull,0.1009,1.5923
2024-07-01 01:00:00,2024-07-01 22:30:00,KNCUSDT,swing_long,Bull,0.1873,-5.2340
2024-07-01 22:30:00,2024-07-04 22:15:00,YGGUSDT,swing,Bull,0.3929,19.0444
2024-07-02 06:15:00,2024-07-05 05:30:00,NEOUSDT,swing,Bull,0.4974,22.8719
2024-07-02 11:45:00,2024-07-05 11:30:00,PEOPLEUSDT,swing,Bull,0.4974,44.3833
2024-07-02 14:00:00,2024-07-05 11:30:00,MASKUSDT,swing,Bull,0.3402,21.9677
2024-07-02 14:15:00,2024-07-05 11:15:00,CAKEUSDT,swing,Bull,0.0199,21.4400
2024-07-02 20:45:00,2024-07-05 17:45:00,TRBUSDT,swing,Ranging,0.0232,17.2214
2024-07-02 22:30:00,2024-07-05 15:00:00,CELOUSDT,swing,Ranging,0.4974,20.0954
2024-07-06 08:45:00,2024-07-08 02:45:00,DASHUSDT,swing,Bear,0.3619,2.7112
2024-07-07 01:00:00,2024-07-08 03:30:00,ZECUSDT,swing,Bull,0.3035,2.6235
2024-07-07 01:00:00,2024-07-08 04:00:00,PEOPLEUSDT,swing,Bull,0.2606,2.4046
2024-07-07 01:00:00,2024-07-08 04:30:00,IDUSDT,swing,Bull,0.1196,2.6857
2024-07-07 01:00:00,2024-07-08 04:30:00,KNCUSDT,swing,Bull,0.1258,2.7074
2024-07-07 01:30:00,2024-07-10 04:00:00,CELOUSDT,ripshort,Bull,0.0000,-5.7456
2024-07-07 03:15:00,2024-07-08 03:30:00,YGGUSDT,swing,Bull,0.2398,2.6241
2024-07-07 05:00:00,2024-07-10 05:00:00,HIGHUSDT,ripshort,Bull,0.0000,-6.9827
2024-07-07 12:30:00,2024-07-14 04:15:00,TRBUSDT,ripshort,Bull,0.0000,9.0871
2024-07-07 13:30:00,2024-07-10 04:15:00,MINAUSDT,ripshort,Bull,0.0000,-6.3761
2024-07-07 14:15:00,2024-07-10 04:00:00,IDUSDT,ripshort,Bull,0.0000,-7.4572
2024-07-07 18:30:00,2024-07-14 04:30:00,ALICEUSDT,ripshort,Bear,0.0000,-0.8831
2024-07-07 20:30:00,2024-07-14 12:15:00,YGGUSDT,ripshort,Bear,0.0000,3.2269
2024-07-08 08:45:00,2024-07-10 11:45:00,DASHUSDT,swing_long,Bear,0.2367,2.6398
2024-07-10 03:00:00,2024-07-10 04:00:00,WAVESUSDT,grid,Bull,0.1634,1.7165
2024-07-11 16:30:00,2024-07-14 03:00:00,CELOUSDT,diplong,Bull,0.1049,2.4147
2024-07-11 16:30:00,2024-07-14 03:00:00,TWTUSDT,diplong,Bull,0.0000,-0.7929
2024-07-11 17:15:00,2024-07-14 04:15:00,THETAUSDT,diplong,Bull,0.1313,3.6139
2024-07-11 19:30:00,2024-07-14 09:30:00,WOOUSDT,ripshort,Ranging,0.0000,-7.7816
2024-07-12 00:00:00,2024-07-14 10:45:00,KNCUSDT,diplong,Ranging,0.1244,1.7383
2024-07-12 03:15:00,2024-07-14 02:00:00,FLOWUSDT,ripshort,Bear,0.0000,-6.2137
2024-07-12 03:15:00,2024-07-14 05:30:00,IDUSDT,ripshort,Bear,0.0000,-6.9959
2024-07-12 06:00:00,2024-07-14 02:30:00,PEOPLEUSDT,ripshort,Bear,0.0000,-10.7940
2024-07-12 06:00:00,2024-07-14 21:30:00,THETAUSDT,ripshort,Bear,0.0000,-7.6258
2024-07-12 12:30:00,2024-07-14 23:15:00,SSVUSDT,diplong,Ranging,0.1979,5.2889
2024-07-12 17:30:00,2024-07-14 12:15:00,MINAUSDT,swing_long,Ranging,0.1903,2.2878
2024-07-13 07:45:00,2024-07-14 21:45:00,ALICEUSDT,diplong,Bull,0.1642,8.6480
2024-07-14 01:45:00,2024-07-14 03:45:00,KNCUSDT,grid,Bull,0.0104,0.5121
2024-07-14 01:45:00,2024-07-16 13:30:00,PEOPLEUSDT,swing_long,Bull,0.0448,18.4324
2024-07-14 06:45:00,2024-07-14 12:45:00,KNCUSDT,grid,Bull,0.0104,0.5137
2024-07-14 09:45:00,2024-07-16 21:30:00,ARKMUSDT,swing_long,Bull,0.2694,13.2006
2024-07-14 11:30:00,2024-07-16 22:15:00,THETAUSDT,diplong,Bull,0.1313,6.0255
2024-07-14 13:15:00,2024-07-16 21:00:00,CELOUSDT,diplong,Bull,0.1049,8.7196
2024-07-14 13:30:00,2024-07-17 00:15:00,MINAUSDT,diplong,Bull,0.1396,7.9605
2024-07-14 14:30:00,2024-07-15 01:15:00,SSVUSDT,ripshort,Bull,0.0000,-5.2759
2024-07-14 14:45:00,2024-07-17 01:15:00,WOOUSDT,diplong,Bull,0.1545,6.7946
2024-07-15 10:30:00,2024-07-16 15:00:00,ZECUSDT,diplong,Bull,0.1008,2.6611
2024-07-15 12:15:00,2024-07-16 21:45:00,HIGHUSDT,diplong,Bull,0.1961,11.0598
2024-07-15 20:15:00,2024-07-17 16:00:00,TWTUSDT,swing_long,Bull,0.0000,1.4231
2024-07-16 06:30:00,2024-07-16 18:30:00,YGGUSDT,diplong,Bull,0.1481,2.7115
2024-07-16 06:30:00,2024-07-16 20:45:00,KNCUSDT,diplong,Bull,0.1244,1.4602
2024-07-16 10:45:00,2024-07-17 13:15:00,YGGUSDT,swing_long,Bull,0.1648,2.6137
2024-07-16 10:45:00,2024-07-17 16:30:00,TRBUSDT,swing_long,Bull,0.1528,2.6194
2024-07-16 15:45:00,2024-07-17 14:00:00,SSVUSDT,swing_long,Bull,0.1928,2.5052
2024-07-16 16:00:00,2024-07-17 08:00:00,ZECUSDT,diplong,Bull,0.1002,2.7178
2024-07-16 23:00:00,2024-07-17 16:00:00,KNCUSDT,diplong,Bull,0.1244,1.7541
2024-07-17 14:00:00,2024-07-20 00:15:00,THETAUSDT,diplong,Bull,0.1313,0.9942
2024-07-17 17:00:00,2024-07-20 01:45:00,MASKUSDT,diplong,Bull,0.1065,1.9458
2024-07-17 17:00:00,2024-07-20 02:30:00,ARKMUSDT,diplong,Bull,0.2196,-3.8553
2024-07-17 17:00:00,2024-07-20 03:15:00,WOOUSDT,diplong,Bull,0.1562,3.6148
2024-07-17 17:00:00,2024-07-20 03:15:00,SSVUSDT,diplong,Bull,0.1979,0.4097
2024-07-17 17:45:00,2024-07-20 04:15:00,MINAUSDT,diplong,Bull,0.1398,1.9277
2024-07-17 21:45:00,2024-07-20 08:30:00,BLURUSDT,diplong,Bull,0.0582,14.1308
2024-07-18 00:30:00,2024-07-20 11:30:00,XTZUSDT,diplong,Bull,0.1442,-1.6995
2024-07-18 00:45:00,2024-07-20 12:30:00,ALICEUSDT,swing_long,Bull,0.2106,-10.4328
2024-07-18 02:00:00,2024-07-20 13:30:00,XTZUSDT,swing_long,Bull,0.1647,-3.9760
2024-07-18 13:30:00,2024-07-21 01:15:00,KAVAUSDT,swing_long,Bull,0.2033,0.7803
2024-07-19 15:15:00,2024-07-22 02:30:00,ARKMUSDT,swing_long,Bull,0.2693,-0.4025
2024-07-19 17:30:00,2024-07-21 06:45:00,FLOWUSDT,swing_long,Bull,0.2683,1.8993
2024-07-19 18:00:00,2024-07-20 11:30:00,IDUSDT,swing_long,Bull,0.1118,2.6043
2024-07-19 19:00:00,2024-07-21 04:45:00,MINAUSDT,swing_long,Bull,0.1903,2.4266
2024-07-19 19:00:00,2024-07-22 01:00:00,NEOUSDT,swing_long,Bull,0.2245,2.1620
2024-07-20 09:30:00,2024-07-20 10:30:00,XTZUSDT,grid,Bull,0.2594,-0.7120
2024-07-20 12:30:00,2024-07-21 00:45:00,THETAUSDT,diplong,Bull,0.1313,2.3962
2024-07-20 14:15:00,2024-07-21 04:30:00,WOOUSDT,diplong,Bull,0.1562,2.2560
2024-07-20 14:45:00,2024-07-22 04:15:00,MINAUSDT,diplong,Bull,0.1393,2.2380
2024-07-20 18:15:00,2024-07-20 19:45:00,SUPERUSDT,diplong,Bull,0.1700,2.7381
